begin_timestamp;end_timestamp;name;duration;session
1524757505971099005;1524757505971145565;gradients/Conv2D_grad/Conv2DBackpropFilter;46560;4
1524757505961095338;1524757505961141738;Conv2D_1;46400;4
1524757505934425872;1524757505934472271;Conv2D_1;46399;3
1524757505941831884;1524757505941878283;gradients/MaxPool_1_grad/MaxPoolGrad;46399;3
1524757505967901297;1524757505967946736;gradients/MaxPool_1_grad/MaxPoolGrad;45439;4
1524757505984935189;1524757505984980628;gradients/MaxPool_1_grad/MaxPoolGrad;45439;5
1524757505942115079;1524757505942160358;gradients/MaxPool_1_grad/MaxPoolGrad;45279;3
1524757505942931386;1524757505942976665;gradients/Conv2D_1_grad/Conv2DBackpropFilter;45279;3
1524757505985757096;1524757505985802375;gradients/Conv2D_1_grad/Conv2DBackpropFilter;45279;5
1524757506013885957;1524757506013931236;gradients/Conv2D_1_grad/Conv2DBackpropInput;45279;6
1524757505942338436;1524757505942383555;gradients/Conv2D_1_grad/Conv2DBackpropInput;45119;3
1524757505968719204;1524757505968764323;gradients/Conv2D_1_grad/Conv2DBackpropFilter;45119;4
1524757505985158866;1524757505985203985;gradients/Conv2D_1_grad/Conv2DBackpropInput;45119;5
1524757506013664360;1524757506013709479;gradients/MaxPool_1_grad/MaxPoolGrad;45119;6
1524757506014480027;1524757506014525146;gradients/Conv2D_1_grad/Conv2DBackpropFilter;45119;6
1524757505968126093;1524757505968171053;gradients/Conv2D_1_grad/Conv2DBackpropInput;44960;4
1524757505978657297;1524757505978699217;Relu_1;41920;5
1524757505961202697;1524757505961244296;Relu_1;41599;4
1524757505934532590;1524757505934573869;Relu_1;41279;3
1524757506007214550;1524757506007255190;Relu_1;40640;6
1524757506014336349;1524757506014376509;gradients/Conv2D_1_grad/Conv2DBackpropInput;40160;6
1524757505985615338;1524757505985655338;gradients/Conv2D_1_grad/Conv2DBackpropInput;40000;5
1524757505942791068;1524757505942830588;gradients/Conv2D_1_grad/Conv2DBackpropInput;39520;3
1524757505968578406;1524757505968617125;gradients/Conv2D_1_grad/Conv2DBackpropInput;38719;4
1524757505982081155;1524757505982114755;gradients/SoftmaxCrossEntropyWithLogits_grad/mul;33600;5
1524757505964593350;1524757505964626630;gradients/SoftmaxCrossEntropyWithLogits_grad/mul;33280;4
1524757506010671608;1524757506010704728;gradients/SoftmaxCrossEntropyWithLogits_grad/mul;33120;6
1524757505938792093;1524757505938825052;gradients/SoftmaxCrossEntropyWithLogits_grad/mul;32959;3
1524757505945113431;1524757505945144310;gradients/Conv2D_grad/Conv2DBackpropInput;30879;3
1524757505987930021;1524757505987960900;gradients/Conv2D_grad/Conv2DBackpropInput;30879;5
1524757506016658392;1524757506016688951;gradients/Conv2D_grad/Conv2DBackpropInput;30559;6
1524757505970891969;1524757505970922368;gradients/Conv2D_grad/Conv2DBackpropInput;30399;4
1524757505985299343;1524757505985329263;gradients/Conv2D_1_grad/Conv2DBackpropInput;29920;5
1524757505968264651;1524757505968294091;gradients/Conv2D_1_grad/Conv2DBackpropInput;29440;4
1524757505942477793;1524757505942507073;gradients/Conv2D_1_grad/Conv2DBackpropInput;29280;3
1524757506014025954;1524757506014055074;gradients/Conv2D_1_grad/Conv2DBackpropInput;29120;6
1524757506016417116;1524757506016443995;gradients/Conv2D_grad/Conv2DBackpropInput;26879;6
1524757505944871355;1524757505944898074;gradients/Conv2D_grad/Conv2DBackpropInput;26719;3
1524757505970649413;1524757505970676132;gradients/Conv2D_grad/Conv2DBackpropInput;26719;4
1524757505987687145;1524757505987713864;gradients/Conv2D_grad/Conv2DBackpropInput;26719;5
1524757505960597426;1524757505960623986;Conv2D_1;26560;4
1524757506006608320;1524757506006634880;Conv2D_1;26560;6
1524757505978052827;1524757505978079227;Conv2D_1;26400;5
1524757506014449627;1524757506014476027;gradients/Conv2D_1_grad/Conv2DBackpropInput;26400;6
1524757505933926520;1524757505933952759;Conv2D_1;26239;3
1524757505986680921;1524757505986707001;gradients/MaxPool_grad/MaxPoolGrad;26080;5
1524757505942901786;1524757505942927706;gradients/Conv2D_1_grad/Conv2DBackpropInput;25920;3
1524757505985727336;1524757505985753256;gradients/Conv2D_1_grad/Conv2DBackpropInput;25920;5
1524757506014528986;1524757506014554906;gradients/Conv2D_1_grad/Conv2DBackpropFilter;25920;6
1524757505943831851;1524757505943857611;gradients/MaxPool_grad/MaxPoolGrad;25760;3
1524757505968689444;1524757505968715204;gradients/Conv2D_1_grad/Conv2DBackpropInput;25760;4
1524757505969614709;1524757505969640469;gradients/MaxPool_grad/MaxPoolGrad;25760;4
1524757505942980825;1524757505943006425;gradients/Conv2D_1_grad/Conv2DBackpropFilter;25600;3
1524757505943861451;1524757505943887051;gradients/MaxPool_grad/MaxPoolGrad;25600;3
1524757505968768323;1524757505968793923;gradients/Conv2D_1_grad/Conv2DBackpropFilter;25600;4
1524757505985806055;1524757505985831655;gradients/Conv2D_1_grad/Conv2DBackpropFilter;25600;5
1524757505986651642;1524757505986677241;gradients/MaxPool_grad/MaxPoolGrad;25599;5
1524757506015377613;1524757506015403212;gradients/MaxPool_grad/MaxPoolGrad;25599;6
1524757506015407052;1524757506015432492;gradients/MaxPool_grad/MaxPoolGrad;25440;6
1524757505969644309;1524757505969669748;gradients/MaxPool_grad/MaxPoolGrad;25439;4
1524757505985423341;1524757505985445901;gradients/Conv2D_1_grad/Conv2DBackpropInput;22560;5
1524757505942599391;1524757505942621471;gradients/Conv2D_1_grad/Conv2DBackpropInput;22080;3
1524757505964947904;1524757505964969824;Adam/update_Variable_7/ApplyAdam;21920;4
1524757505939152247;1524757505939174007;Adam/update_Variable_7/ApplyAdam;21760;3
1524757505968386889;1524757505968408649;gradients/Conv2D_1_grad/Conv2DBackpropInput;21760;4
1524757505982438909;1524757505982460669;Adam/update_Variable_7/ApplyAdam;21760;5
1524757506011040882;1524757506011062642;Adam/update_Variable_7/ApplyAdam;21760;6
1524757506014147072;1524757506014168832;gradients/Conv2D_1_grad/Conv2DBackpropInput;21760;6
1524757505982626266;1524757505982646906;gradients/Add_grad/Sum_1;20640;5
1524757505935945527;1524757505935965367;dropout/random_uniform/RandomUniform;19840;3
1524757505962609554;1524757505962629394;dropout/random_uniform/RandomUniform;19840;4
1524757506008621568;1524757506008641407;dropout/random_uniform/RandomUniform;19839;6
1524757505980055835;1524757505980075194;dropout/random_uniform/RandomUniform;19359;5
1524757505939338004;1524757505939357044;gradients/Add_grad/Sum_1;19040;3
1524757506011228239;1524757506011247279;gradients/Add_grad/Sum_1;19040;6
1524757505965134141;1524757505965153021;gradients/Add_grad/Sum_1;18880;4
1524757505964633510;1524757505964652389;gradients/Add_1_grad/Sum_1;18879;4
1524757505938835452;1524757505938854172;gradients/Add_1_grad/Sum_1;18720;3
1524757505982122275;1524757505982140834;gradients/Add_1_grad/Sum_1;18559;5
1524757506010715768;1524757506010733687;gradients/Add_1_grad/Sum_1;17919;6
1524757506013431404;1524757506013449004;gradients/MaxPool_1_grad/MaxPoolGrad;17600;6
1524757505941882123;1524757505941899563;gradients/MaxPool_1_grad/MaxPoolGrad;17440;3
1524757505967668341;1524757505967685780;gradients/MaxPool_1_grad/MaxPoolGrad;17439;4
1524757505967689620;1524757505967706900;gradients/MaxPool_1_grad/MaxPoolGrad;17280;4
1524757505984702713;1524757505984719993;gradients/MaxPool_1_grad/MaxPoolGrad;17280;5
1524757505984723993;1524757505984741272;gradients/MaxPool_1_grad/MaxPoolGrad;17279;5
1524757506013452844;1524757506013470123;gradients/MaxPool_1_grad/MaxPoolGrad;17279;6
1524757505980578386;1524757505980595506;Add_1;17120;5
1524757505941903243;1524757505941920362;gradients/MaxPool_1_grad/MaxPoolGrad;17119;3
1524757505963116426;1524757505963131786;SoftmaxCrossEntropyWithLogits;15360;4
1524757505967212508;1524757505967227868;Adam/update_Variable_6/ApplyAdam;15360;4
1524757505933957079;1524757505933971959;Conv2D_1;14880;3
1524757505941430770;1524757505941445650;Adam/update_Variable_6/ApplyAdam;14880;3
1524757505988218336;1524757505988232896;Adam/update_Variable_4/ApplyAdam;14560;5
1524757505968107694;1524757505968122253;gradients/Conv2D_1_grad/Conv2DBackpropInput;14559;4
1524757505965012543;1524757505965026783;Adam/update_Variable_3/ApplyAdam;14240;4
1524757505982503548;1524757505982517788;Adam/update_Variable_3/ApplyAdam;14240;5
1524757506008570688;1524757506008584928;Add;14240;6
1524757505935916888;1524757505935930968;dropout/div;14080;3
1524757506011105361;1524757506011119441;Adam/update_Variable_3/ApplyAdam;14080;6
1524757505939218486;1524757505939232406;Adam/update_Variable_3/ApplyAdam;13920;3
1524757505942320676;1524757505942334596;gradients/Conv2D_1_grad/Conv2DBackpropInput;13920;3
1524757506016972947;1524757506016986867;Adam/update_Variable/ApplyAdam;13920;6
1524757506012951412;1524757506012965171;Adam/update_Variable_6/ApplyAdam;13759;6
1524757505960628146;1524757505960641746;Conv2D_1;13600;4
1524757505984243840;1524757505984257440;Adam/update_Variable_6/ApplyAdam;13600;5
1524757505985141586;1524757505985155026;gradients/Conv2D_1_grad/Conv2DBackpropInput;13440;5
1524757506016692791;1524757506016706231;gradients/Conv2D_grad/Conv2DBackpropInput;13440;6
1524757506006638880;1524757506006652319;Conv2D_1;13439;6
1524757505936485839;1524757505936499118;Add_1;13279;3
1524757505978083227;1524757505978096506;Conv2D_1;13279;5
1524757505970926528;1524757505970939648;gradients/Conv2D_grad/Conv2DBackpropInput;13120;4
1524757505987964900;1524757505987978020;gradients/Conv2D_grad/Conv2DBackpropInput;13120;5
1524757505945148150;1524757505945161110;gradients/Conv2D_grad/Conv2DBackpropInput;12960;3
1524757505962560275;1524757505962573235;Add;12960;4
1524757505935890328;1524757505935903128;Add;12800;3
1524757505963099626;1524757505963112426;Add_1;12800;4
1524757505969485271;1524757505969498071;gradients/Conv2D_1_grad/Conv2DBackpropFilter;12800;4
1524757505943701934;1524757505943714733;gradients/Conv2D_1_grad/Conv2DBackpropFilter;12799;3
1524757506009147479;1524757506009160119;Add_1;12640;6
1524757506009937601;1524757506009950241;SoftmaxCrossEntropyWithLogits;12640;6
1524757505980007196;1524757505980019835;Add;12639;5
1524757506013869637;1524757506013882117;gradients/Conv2D_1_grad/Conv2DBackpropInput;12480;6
1524757506015248175;1524757506015260654;gradients/Conv2D_1_grad/Conv2DBackpropFilter;12479;6
1524757505986522204;1524757505986534523;gradients/Conv2D_1_grad/Conv2DBackpropFilter;12319;5
1524757505944351843;1524757505944363683;Adam/update_Variable_1/ApplyAdam;11840;3
1524757505970135021;1524757505970146861;Adam/update_Variable_1/ApplyAdam;11840;4
1524757506009253077;1524757506009264917;SoftmaxCrossEntropyWithLogits;11840;6
1524757505944635199;1524757505944647038;gradients/Conv2D_grad/Conv2DBackpropInput;11839;3
1524757505936574317;1524757505936585997;SoftmaxCrossEntropyWithLogits;11680;3
1524757505987172753;1524757505987184433;Adam/update_Variable_1/ApplyAdam;11680;5
1524757506015897764;1524757506015909444;Adam/update_Variable_1/ApplyAdam;11680;6
1524757505980668785;1524757505980680305;SoftmaxCrossEntropyWithLogits;11520;5
1524757505936503118;1524757505936514478;SoftmaxCrossEntropyWithLogits;11360;3
1524757505980599186;1524757505980610546;SoftmaxCrossEntropyWithLogits;11360;5
1524757506009237718;1524757506009249078;SoftmaxCrossEntropyWithLogits;11360;6
1524757505963190185;1524757505963201544;SoftmaxCrossEntropyWithLogits;11359;4
1524757505963837717;1524757505963848917;SoftmaxCrossEntropyWithLogits;11200;4
1524757505937664889;1524757505937675929;SoftmaxCrossEntropyWithLogits;11040;3
1524757505981327028;1524757505981338068;SoftmaxCrossEntropyWithLogits;11040;5
1524757505943736333;1524757505943747213;Adam/update_Variable_5/ApplyAdam;10880;3
1524757505969519511;1524757505969530391;Adam/update_Variable_5/ApplyAdam;10880;4
1524757505986555803;1524757505986566683;Adam/update_Variable_5/ApplyAdam;10880;5
1524757506009164119;1524757506009174999;SoftmaxCrossEntropyWithLogits;10880;6
1524757506015282094;1524757506015292974;Adam/update_Variable_5/ApplyAdam;10880;6
1524757505933327650;1524757505933338049;Conv2D;10399;3
1524757505960039355;1524757505960049595;Conv2D;10240;4
1524757505977506276;1524757505977516356;Conv2D;10080;5
1524757506006025289;1524757506006035369;Conv2D;10080;6
1524757506010084098;1524757506010093858;gradients/Mean_grad/Tile;9760;6
1524757505937896747;1524757505937906347;gradients/Mean_grad/Tile;9600;3
1524757505981491725;1524757505981501325;gradients/Mean_grad/Tile;9600;5
1524757505964010640;1524757505964020239;gradients/Mean_grad/Tile;9599;4
1524757505945399986;1524757505945409106;Adam/update_Variable_4/ApplyAdam;9120;3
1524757505945370867;1524757505945379827;gradients/Conv2D_grad/Conv2DBackpropFilter;8960;3
1524757506016916308;1524757506016925268;gradients/Conv2D_grad/Conv2DBackpropFilter;8960;6
1524757505971178364;1524757505971187164;Adam/update_Variable_4/ApplyAdam;8800;4
1524757506016945587;1524757506016954387;Adam/update_Variable_4/ApplyAdam;8800;6
